conv_layers,filters,kernel_size,dropout_rate,dense_units,pool_size,accuracy,precision,recall,f1
2,128,3,0.2,128,2,0.6967592592592593,0.6561264822134387,0.7904761904761904,0.7170626349892009
2,128,3,0.2,128,3,0.6828703703703703,0.732484076433121,0.5476190476190477,0.6267029972752044
2,128,3,0.3,32,2,0.7106481481481481,0.7891156462585034,0.5523809523809524,0.6498599439775911
2,128,3,0.3,32,3,0.6851851851851852,0.7078651685393258,0.6,0.6494845360824743
2,128,3,0.3,64,2,0.6782407407407407,0.6698564593301436,0.6666666666666666,0.6682577565632458
2,128,3,0.3,64,3,0.7037037037037037,0.7662337662337663,0.5619047619047619,0.6483516483516484
2,128,3,0.3,128,2,0.5717592592592593,0.5342465753424658,0.9285714285714286,0.6782608695652174
2,128,3,0.3,128,3,0.6365740740740741,0.6015325670498084,0.7476190476190476,0.6666666666666666
2,128,5,0.1,32,2,0.6805555555555556,0.65,0.7428571428571429,0.6933333333333334
2,128,5,0.1,32,3,0.6064814814814815,0.572992700729927,0.7476190476190476,0.6487603305785123
2,128,5,0.1,64,2,0.7222222222222222,0.7184466019417476,0.7047619047619048,0.7115384615384616
2,128,5,0.1,64,3,0.6990740740740741,0.8389830508474576,0.4714285714285714,0.6036585365853658
2,128,5,0.1,128,2,0.7060185185185185,0.7371428571428571,0.6142857142857143,0.6701298701298701
2,128,5,0.1,128,3,0.7314814814814815,0.7259615384615384,0.719047619047619,0.722488038277512
2,128,5,0.2,32,2,0.7013888888888888,0.6832579185520362,0.719047619047619,0.7006960556844548
2,128,5,0.2,32,3,0.6851851851851852,0.6868686868686869,0.6476190476190476,0.6666666666666666
2,128,5,0.2,64,2,0.6666666666666666,0.6037735849056604,0.9142857142857143,0.7272727272727273
2,128,5,0.2,64,3,0.6319444444444444,0.611353711790393,0.6666666666666666,0.6378132118451025
2,128,5,0.2,128,2,0.6319444444444444,0.6473988439306358,0.5333333333333333,0.5848563968668408
2,128,5,0.2,128,3,0.6203703703703703,0.592,0.7047619047619048,0.6434782608695652
2,128,5,0.3,32,2,0.6944444444444444,0.6741071428571429,0.719047619047619,0.695852534562212
2,128,5,0.3,32,3,0.7245370370370371,0.7407407407407407,0.6666666666666666,0.7017543859649122
2,128,5,0.3,64,2,0.7013888888888888,0.6784140969162996,0.7333333333333333,0.7048054919908466
2,128,5,0.3,64,3,0.7361111111111112,0.7857142857142857,0.6285714285714286,0.6984126984126984
2,128,5,0.3,128,2,0.6759259259259259,0.6346153846153846,0.7857142857142857,0.7021276595744681
2,128,5,0.3,128,3,0.6365740740740741,0.603112840466926,0.7380952380952381,0.6638115631691649
2,128,7,0.1,32,2,0.7083333333333334,0.6891891891891891,0.7285714285714285,0.7083333333333334
2,128,7,0.1,32,3,0.7337962962962963,0.7339901477832512,0.7095238095238096,0.7215496368038741
2,128,7,0.1,64,2,0.7222222222222222,0.7419354838709677,0.6571428571428571,0.696969696969697
2,128,7,0.1,64,3,0.7592592592592593,0.7912087912087912,0.6857142857142857,0.7346938775510204
2,128,7,0.1,128,2,0.7175925925925926,0.72,0.6857142857142857,0.7024390243902439
2,128,7,0.1,128,3,0.6851851851851852,0.6712962962962963,0.6904761904761905,0.6807511737089202
2,128,7,0.2,32,2,0.6921296296296297,0.7037037037037037,0.6333333333333333,0.6666666666666666
2,128,7,0.2,32,3,0.7291666666666666,0.803921568627451,0.5857142857142857,0.6776859504132231
2,128,7,0.2,64,2,0.6666666666666666,0.6240601503759399,0.7904761904761904,0.6974789915966386
2,128,7,0.2,64,3,0.6990740740740741,0.7150537634408602,0.6333333333333333,0.6717171717171717
2,128,7,0.2,128,2,0.6527777777777778,0.6181102362204725,0.7476190476190476,0.6767241379310345
2,128,7,0.2,128,3,0.5787037037037037,0.5542635658914729,0.680952380952381,0.6111111111111112
2,128,7,0.3,32,2,0.75,0.75,0.7285714285714285,0.7391304347826086
2,128,7,0.3,32,3,0.7199074074074074,0.7431693989071039,0.6476190476190476,0.6921119592875318
2,128,7,0.3,64,2,0.7384259259259259,0.793939393939394,0.6238095238095238,0.6986666666666667
2,128,7,0.3,64,3,0.6342592592592593,0.604,0.719047619047619,0.6565217391304348
2,128,7,0.3,128,2,0.6643518518518519,0.6444444444444445,0.6904761904761905,0.6666666666666666
2,128,7,0.3,128,3,0.6435185185185185,0.6308411214953271,0.6428571428571429,0.6367924528301887
3,32,3,0.1,32,2,0.7337962962962963,0.768361581920904,0.6476190476190476,0.7028423772609819
3,32,3,0.1,32,3,0.6851851851851852,0.6968085106382979,0.6238095238095238,0.6582914572864321
3,32,3,0.1,64,2,0.7523148148148148,0.7351598173515982,0.7666666666666667,0.7505827505827506
3,32,3,0.1,64,3,0.6203703703703703,0.64375,0.49047619047619045,0.5567567567567567
3,32,3,0.1,128,2,0.7245370370370371,0.7096774193548387,0.7333333333333333,0.7213114754098361
3,32,3,0.1,128,3,0.7199074074074074,0.7354497354497355,0.6619047619047619,0.6967418546365914
3,32,3,0.2,32,2,0.7083333333333334,0.6653543307086615,0.8047619047619048,0.728448275862069
3,32,3,0.2,32,3,0.6342592592592593,0.6111111111111112,0.680952380952381,0.6441441441441441
3,32,3,0.2,64,2,0.7407407407407407,0.7784090909090909,0.6523809523809524,0.7098445595854922
3,32,3,0.2,64,3,0.6689814814814815,0.6515837104072398,0.6857142857142857,0.6682134570765661
3,32,3,0.2,128,2,0.7037037037037037,0.6814159292035398,0.7333333333333333,0.7064220183486238
3,32,3,0.2,128,3,0.7546296296296297,0.776595744680851,0.6952380952380952,0.7336683417085427
3,32,3,0.3,32,2,0.7384259259259259,0.7512953367875648,0.6904761904761905,0.7196029776674938
3,32,3,0.3,32,3,0.6689814814814815,0.6871508379888268,0.5857142857142857,0.6323907455012854
3,32,3,0.3,64,2,0.6805555555555556,0.644,0.7666666666666667,0.7
3,32,3,0.3,64,3,0.6736111111111112,0.6716417910447762,0.6428571428571429,0.656934306569343
3,32,3,0.3,128,2,0.7893518518518519,0.7668161434977578,0.8142857142857143,0.789838337182448
3,32,3,0.3,128,3,0.6805555555555556,0.7093023255813954,0.580952380952381,0.6387434554973822
3,32,5,0.1,32,2,0.6620370370370371,0.6616161616161617,0.6238095238095238,0.6421568627450981
3,32,5,0.1,32,3,0.7337962962962963,0.7844311377245509,0.6238095238095238,0.6949602122015915
3,32,5,0.1,64,2,0.6967592592592593,0.7615894039735099,0.5476190476190477,0.6371191135734072
3,32,5,0.1,64,3,0.7037037037037037,0.7277777777777777,0.6238095238095238,0.6717948717948717
3,32,5,0.1,128,2,0.6574074074074074,0.655,0.6238095238095238,0.6390243902439025
3,32,5,0.1,128,3,0.6759259259259259,0.6715686274509803,0.6523809523809524,0.6618357487922706
3,32,5,0.2,32,2,0.6805555555555556,0.6818181818181818,0.6428571428571429,0.6617647058823529
3,32,5,0.2,32,3,0.6990740740740741,0.7222222222222222,0.6190476190476191,0.6666666666666666
3,32,5,0.2,64,2,0.7060185185185185,0.6966824644549763,0.7,0.6983372921615202
3,32,5,0.2,64,3,0.6365740740740741,0.653179190751445,0.5380952380952381,0.5900783289817232
3,32,5,0.2,128,2,0.6944444444444444,0.7191011235955056,0.6095238095238096,0.6597938144329897
3,32,5,0.2,128,3,0.7037037037037037,0.7180851063829787,0.6428571428571429,0.678391959798995
3,32,5,0.3,32,2,0.6643518518518519,0.6878612716763006,0.5666666666666667,0.6214099216710183
3,32,5,0.3,32,3,0.6759259259259259,0.675,0.6428571428571429,0.6585365853658537
3,32,5,0.3,64,2,0.7013888888888888,0.7076923076923077,0.6571428571428571,0.6814814814814815
3,32,5,0.3,64,3,0.6875,0.6728110599078341,0.6952380952380952,0.6838407494145199
3,32,5,0.3,128,2,0.625,0.6224489795918368,0.580952380952381,0.6009852216748769
3,32,5,0.3,128,3,0.7175925925925926,0.7894736842105263,0.5714285714285714,0.6629834254143646
3,32,7,0.1,32,2,0.7245370370370371,0.7513812154696132,0.6476190476190476,0.6956521739130435
3,32,7,0.1,32,3,0.7800925925925926,0.8212290502793296,0.7,0.7557840616966581
3,32,7,0.1,64,2,0.7083333333333334,0.7019230769230769,0.6952380952380952,0.6985645933014354
3,32,7,0.1,64,3,0.6620370370370371,0.6904761904761905,0.5523809523809524,0.6137566137566137
3,32,7,0.1,128,2,0.6435185185185185,0.6138211382113821,0.719047619047619,0.6622807017543859
3,32,7,0.1,128,3,0.7245370370370371,0.7541899441340782,0.6428571428571429,0.6940874035989717
3,32,7,0.2,32,2,0.7199074074074074,0.714975845410628,0.7047619047619048,0.709832134292566
3,32,7,0.2,32,3,0.7453703703703703,0.7450980392156863,0.7238095238095238,0.7342995169082126
3,32,7,0.2,64,2,0.7152777777777778,0.704225352112676,0.7142857142857143,0.7092198581560284
3,32,7,0.2,64,3,0.6435185185185185,0.7089552238805971,0.4523809523809524,0.5523255813953488
3,32,7,0.2,128,2,0.7222222222222222,0.725,0.6904761904761905,0.7073170731707317
3,32,7,0.2,128,3,0.7569444444444444,0.7075098814229249,0.8523809523809524,0.7732181425485961
3,32,7,0.3,32,2,0.6365740740740741,0.5892255892255892,0.8333333333333334,0.6903353057199211
3,32,7,0.3,32,3,0.6574074074074074,0.6823529411764706,0.5523809523809524,0.6105263157894737
3,32,7,0.3,64,2,0.6712962962962963,0.640495867768595,0.7380952380952381,0.6858407079646017
3,32,7,0.3,64,3,0.7037037037037037,0.7383720930232558,0.6047619047619047,0.6649214659685864
3,32,7,0.3,128,2,0.625,0.5821917808219178,0.8095238095238095,0.6772908366533864
3,32,7,0.3,128,3,0.6643518518518519,0.6737967914438503,0.6,0.6347607052896725
3,64,3,0.1,32,2,0.6805555555555556,0.7222222222222222,0.5571428571428572,0.6290322580645161
3,64,3,0.1,32,3,0.7291666666666666,0.8,0.5904761904761905,0.6794520547945205
3,64,3,0.1,64,2,0.6319444444444444,0.6094420600858369,0.6761904761904762,0.6410835214446953
3,64,3,0.1,64,3,0.6805555555555556,0.6651376146788991,0.6904761904761905,0.677570093457944
3,64,3,0.1,128,2,0.6990740740740741,0.6941747572815534,0.680952380952381,0.6875
3,64,3,0.1,128,3,0.7129629629629629,0.7047619047619048,0.7047619047619048,0.7047619047619048
3,64,3,0.2,32,2,0.6412037037037037,0.5895765472312704,0.861904761904762,0.7001934235976789
3,64,3,0.2,32,3,0.7337962962962963,0.7317073170731707,0.7142857142857143,0.7228915662650602
3,64,3,0.2,64,2,0.7106481481481481,0.7348066298342542,0.6333333333333333,0.680306905370844
3,64,3,0.2,64,3,0.7245370370370371,0.7309644670050761,0.6857142857142857,0.7076167076167076
3,64,3,0.2,128,2,0.6736111111111112,0.6506550218340611,0.7095238095238096,0.6788154897494305
3,64,3,0.2,128,3,0.6990740740740741,0.7298850574712644,0.6047619047619047,0.6614583333333334
3,64,3,0.3,32,2,0.6828703703703703,0.718562874251497,0.5714285714285714,0.636604774535809
3,64,3,0.3,32,3,0.6435185185185185,0.6428571428571429,0.6,0.6206896551724138
3,64,3,0.3,64,2,0.6990740740740741,0.7777777777777778,0.5333333333333333,0.632768361581921
3,64,3,0.3,64,3,0.7106481481481481,0.7297297297297297,0.6428571428571429,0.6835443037974683
3,64,3,0.3,128,2,0.6226851851851852,0.5867158671586716,0.7571428571428571,0.6611226611226612
3,64,3,0.3,128,3,0.7199074074074074,0.7431693989071039,0.6476190476190476,0.6921119592875318
3,64,5,0.1,32,2,0.7523148148148148,0.7783783783783784,0.6857142857142857,0.7291139240506329
3,64,5,0.1,32,3,0.6805555555555556,0.6956521739130435,0.6095238095238096,0.649746192893401
3,64,5,0.1,64,2,0.7430555555555556,0.7414634146341463,0.7238095238095238,0.7325301204819277
3,64,5,0.1,64,3,0.7314814814814815,0.75,0.6714285714285714,0.7085427135678392
3,64,5,0.1,128,2,0.6944444444444444,0.7166666666666667,0.6142857142857143,0.6615384615384615
3,64,5,0.1,128,3,0.7291666666666666,0.7657142857142857,0.638095238095238,0.6961038961038961
3,64,5,0.2,32,2,0.6921296296296297,0.6313993174061433,0.8809523809523809,0.73558648111332
3,64,5,0.2,32,3,0.6458333333333334,0.6403940886699507,0.6190476190476191,0.6295399515738499
3,64,5,0.2,64,2,0.6921296296296297,0.6842105263157895,0.680952380952381,0.6825775656324582
3,64,5,0.2,64,3,0.6574074074074074,0.6666666666666666,0.5904761904761905,0.6262626262626263
3,64,5,0.2,128,2,0.7407407407407407,0.7058823529411765,0.8,0.75
3,64,5,0.2,128,3,0.6944444444444444,0.6875,0.680952380952381,0.6842105263157895
3,64,5,0.3,32,2,0.5902777777777778,0.5548172757475083,0.7952380952380952,0.6536203522504892
3,64,5,0.3,32,3,0.6620370370370371,0.6379310344827587,0.7047619047619048,0.669683257918552
3,64,5,0.3,64,2,0.6388888888888888,0.5950704225352113,0.8047619047619048,0.6842105263157895
3,64,5,0.3,64,3,0.7245370370370371,0.7116279069767442,0.7285714285714285,0.72
3,64,5,0.3,128,2,0.6527777777777778,0.6401869158878505,0.6523809523809524,0.6462264150943396
3,64,5,0.3,128,3,0.6921296296296297,0.6807511737089202,0.6904761904761905,0.6855791962174941
3,64,7,0.1,32,2,0.7083333333333334,0.7386363636363636,0.6190476190476191,0.6735751295336787
3,64,7,0.1,32,3,0.6388888888888888,0.6194690265486725,0.6666666666666666,0.6422018348623854
3,64,7,0.1,64,2,0.6990740740740741,0.6754385964912281,0.7333333333333333,0.7031963470319634
3,64,7,0.1,64,3,0.7222222222222222,0.7227722772277227,0.6952380952380952,0.7087378640776699
3,64,7,0.1,128,2,0.6342592592592593,0.5878378378378378,0.8285714285714286,0.6877470355731226
3,64,7,0.1,128,3,0.6666666666666666,0.6341463414634146,0.7428571428571429,0.6842105263157895
3,64,7,0.2,32,2,0.7361111111111112,0.7201834862385321,0.7476190476190476,0.7336448598130841
3,64,7,0.2,32,3,0.6967592592592593,0.6513409961685823,0.8095238095238095,0.721868365180467
3,64,7,0.2,64,2,0.7268518518518519,0.7017543859649122,0.7619047619047619,0.730593607305936
3,64,7,0.2,64,3,0.6481481481481481,0.6283185840707964,0.6761904761904762,0.6513761467889908
3,64,7,0.2,128,2,0.7453703703703703,0.7083333333333334,0.8095238095238095,0.7555555555555555
3,64,7,0.2,128,3,0.7361111111111112,0.7123893805309734,0.7666666666666667,0.7385321100917431
3,64,7,0.3,32,2,0.6921296296296297,0.6638297872340425,0.7428571428571429,0.701123595505618
3,64,7,0.3,32,3,0.7199074074074074,0.7069767441860465,0.7238095238095238,0.7152941176470589
3,64,7,0.3,64,2,0.6875,0.6353790613718412,0.8380952380952381,0.7227926078028748
3,64,7,0.3,64,3,0.7476851851851852,0.7537688442211056,0.7142857142857143,0.7334963325183375
3,64,7,0.3,128,2,0.6134259259259259,0.5700325732899023,0.8333333333333334,0.6769825918762089
3,64,7,0.3,128,3,0.6990740740740741,0.6941747572815534,0.680952380952381,0.6875
3,128,3,0.1,32,2,0.7175925925925926,0.7340425531914894,0.6571428571428571,0.6934673366834171
3,128,3,0.1,32,3,0.6851851851851852,0.6745283018867925,0.680952380952381,0.6777251184834123
3,128,3,0.1,64,2,0.7106481481481481,0.7157360406091371,0.6714285714285714,0.6928746928746928
3,128,3,0.1,64,3,0.7175925925925926,0.7115384615384616,0.7047619047619048,0.7081339712918661
3,128,3,0.1,128,2,0.6828703703703703,0.6951871657754011,0.6190476190476191,0.654911838790932
3,128,3,0.1,128,3,0.6134259259259259,0.6201117318435754,0.5285714285714286,0.570694087403599
3,128,3,0.2,32,2,0.7314814814814815,0.7079646017699115,0.7619047619047619,0.7339449541284404
3,128,3,0.2,32,3,0.7152777777777778,0.7081339712918661,0.7047619047619048,0.7064439140811456
3,128,3,0.2,64,2,0.7222222222222222,0.7184466019417476,0.7047619047619048,0.7115384615384616
3,128,3,0.2,64,3,0.6018518518518519,0.5766129032258065,0.680952380952381,0.6244541484716157
3,128,3,0.2,128,2,0.6712962962962963,0.6328125,0.7714285714285715,0.6952789699570815
3,128,3,0.2,128,3,0.6111111111111112,0.5789473684210527,0.7333333333333333,0.6470588235294118
3,128,3,0.3,32,2,0.6782407407407407,0.6510638297872341,0.7285714285714285,0.6876404494382022
3,128,3,0.3,32,3,0.625,0.616504854368932,0.6047619047619047,0.6105769230769231
3,128,3,0.3,64,2,0.7175925925925926,0.6679389312977099,0.8333333333333334,0.7415254237288136
3,128,3,0.3,64,3,0.6967592592592593,0.6740088105726872,0.7285714285714285,0.700228832951945
3,128,3,0.3,128,2,0.6388888888888888,0.5971223021582733,0.7904761904761904,0.680327868852459
3,128,3,0.3,128,3,0.6712962962962963,0.765625,0.4666666666666667,0.5798816568047337
3,128,5,0.1,32,2,0.7222222222222222,0.7205882352941176,0.7,0.7101449275362319
3,128,5,0.1,32,3,0.6898148148148148,0.7111111111111111,0.6095238095238096,0.6564102564102564
3,128,5,0.1,64,2,0.6875,0.6666666666666666,0.7142857142857143,0.6896551724137931
3,128,5,0.1,64,3,0.6018518518518519,0.5683453237410072,0.7523809523809524,0.6475409836065574
3,128,5,0.1,128,2,0.7175925925925926,0.7650602409638554,0.6047619047619047,0.675531914893617
3,128,5,0.1,128,3,0.7361111111111112,0.7790697674418605,0.638095238095238,0.7015706806282722
3,128,5,0.2,32,2,0.6967592592592593,0.6573705179282868,0.7857142857142857,0.7158351409978309
3,128,5,0.2,32,3,0.6851851851851852,0.6968085106382979,0.6238095238095238,0.6582914572864321
3,128,5,0.2,64,2,0.6782407407407407,0.6698564593301436,0.6666666666666666,0.6682577565632458
3,128,5,0.2,64,3,0.7337962962962963,0.6938775510204082,0.8095238095238095,0.7472527472527473
3,128,5,0.2,128,2,0.7152777777777778,0.6835443037974683,0.7714285714285715,0.7248322147651006
3,128,5,0.2,128,3,0.6736111111111112,0.6273062730627307,0.8095238095238095,0.7068607068607069
3,128,5,0.3,32,2,0.6990740740740741,0.6818181818181818,0.7142857142857143,0.6976744186046512
3,128,5,0.3,32,3,0.6597222222222222,0.6507177033492823,0.6476190476190476,0.649164677804296
3,128,5,0.3,64,2,0.6481481481481481,0.60431654676259,0.8,0.6885245901639344
3,128,5,0.3,64,3,0.6388888888888888,0.5957446808510638,0.8,0.6829268292682927
3,128,5,0.3,128,2,0.6342592592592593,0.5942028985507246,0.780952380952381,0.6748971193415638
3,128,5,0.3,128,3,0.6643518518518519,0.6164874551971327,0.819047619047619,0.7034764826175869
3,128,7,0.1,32,2,0.7106481481481481,0.7401129943502824,0.6238095238095238,0.6770025839793282
3,128,7,0.1,32,3,0.7291666666666666,0.7123287671232876,0.7428571428571429,0.7272727272727273
3,128,7,0.1,64,2,0.7245370370370371,0.7040358744394619,0.7476190476190476,0.7251732101616628
3,128,7,0.1,64,3,0.7152777777777778,0.7023255813953488,0.719047619047619,0.7105882352941176
3,128,7,0.1,128,2,0.6412037037037037,0.6328502415458938,0.6238095238095238,0.6282973621103117
3,128,7,0.1,128,3,0.7037037037037037,0.6767241379310345,0.7476190476190476,0.7104072398190046
3,128,7,0.2,32,2,0.6296296296296297,0.6213592233009708,0.6095238095238096,0.6153846153846154
3,128,7,0.2,32,3,0.7708333333333334,0.7817258883248731,0.7333333333333333,0.7567567567567568
3,128,7,0.2,64,2,0.6412037037037037,0.6244343891402715,0.6571428571428571,0.6403712296983759
3,128,7,0.2,64,3,0.7245370370370371,0.7040358744394619,0.7476190476190476,0.7251732101616628
3,128,7,0.2,128,2,0.6643518518518519,0.6457399103139013,0.6857142857142857,0.6651270207852193
3,128,7,0.2,128,3,0.7384259259259259,0.7621621621621621,0.6714285714285714,0.7139240506329114
3,128,7,0.3,32,2,0.7175925925925926,0.7528735632183908,0.6238095238095238,0.6822916666666666
3,128,7,0.3,32,3,0.6921296296296297,0.6859903381642513,0.6761904761904762,0.6810551558752997
3,128,7,0.3,64,2,0.5162037037037037,0.501432664756447,0.8333333333333334,0.6261180679785331
3,128,7,0.3,64,3,0.7013888888888888,0.6626506024096386,0.7857142857142857,0.7189542483660131
3,128,7,0.3,128,2,0.7106481481481481,0.6995305164319249,0.7095238095238096,0.7044917257683215
3,128,7,0.3,128,3,0.7060185185185185,0.6912442396313364,0.7142857142857143,0.702576112412178
